1,1,243.2,258.13,130.07,68.2,1,1,0.9597
1,2,416.0,204.8,87.4,49.0,1,1,0.9582
1,3,499.2,211.2,88.47,51.13,1,1,0.3013
1,4,611.2,156.8,51.13,38.33,1,1,1.0
1,5,194.13,364.8,238.87,147.13,1,1,1.0
2,1,231.68,261.33,132.41,70.12,1,1,0.9579
2,2,410.24,206.08,88.04,50.49,1,1,0.9308
2,3,491.09,213.76,89.96,52.41,1,1,0.3172
2,4,608.0,157.87,51.56,38.12,1,1,1.0
2,5,221.44,356.48,228.2,141.8,1,1,1.0
3,1,220.16,264.53,134.76,72.04,1,1,0.9476
3,2,404.48,207.36,88.68,51.99,1,1,0.9051
3,3,482.99,216.32,91.45,53.69,1,1,0.2999
3,4,604.8,158.93,51.99,37.91,1,1,1.0
3,5,248.75,348.16,217.53,136.47,1,1,1.0
4,1,208.64,267.73,137.11,73.96,1,1,0.9482
4,2,398.72,208.64,89.32,53.48,1,1,0.8809
4,3,474.88,218.88,92.95,54.97,1,1,0.2838
4,4,601.6,160.0,52.41,37.69,1,1,1.0
4,5,276.05,339.84,206.87,131.13,1,1,1.0
5,1,197.12,270.93,139.45,75.88,1,1,0.9324
5,2,392.96,209.92,89.96,54.97,1,1,0.8581
5,3,466.77,221.44,94.44,56.25,1,1,0.3172
5,4,598.4,161.07,52.84,37.48,1,1,1.0
5,5,303.36,331.52,196.2,125.8,1,1,1.0
6,1,185.6,274.13,141.8,77.8,1,1,0.9236
6,2,387.2,211.2,90.6,56.47,1,1,0.8367
6,3,458.67,224.0,95.93,57.53,1,1,0.2873
6,4,595.2,162.13,53.27,37.27,1,1,1.0
6,5,330.67,323.2,185.53,120.47,1,1,1.0
7,1,171.09,277.55,147.14,78.86,1,1,0.9235
7,2,379.52,212.91,92.31,56.46,1,1,0.821
7,3,449.71,227.2,97.85,57.32,1,1,0.2992
7,4,592.43,163.41,53.26,36.84,1,1,1.0
7,5,350.29,316.37,178.28,114.92,1,1,1.0
8,1,156.59,280.96,152.46,79.93,1,1,0.924
8,2,371.84,214.61,94.01,56.47,1,1,0.8077
8,3,440.75,230.4,99.77,57.11,1,1,0.2821
8,4,589.65,164.69,53.27,36.42,1,1,1.0
8,5,369.92,309.55,171.03,109.37,1,1,1.0
9,1,142.08,284.37,157.8,81.0,1,1,0.9213
9,2,364.16,216.32,95.72,56.47,1,1,0.7963
9,3,431.79,233.6,101.69,56.89,1,1,0.2931
9,4,586.88,165.97,53.27,35.99,1,1,1.0
9,5,389.55,302.72,163.77,103.83,1,1,1.0
10,1,127.57,287.79,163.14,82.06,1,1,0.9107
10,2,356.48,218.03,97.43,56.46,1,1,0.7871
10,3,422.83,236.8,103.61,56.68,1,1,0.2988
10,4,584.11,167.25,53.26,35.56,1,1,1.0
10,5,409.17,295.89,156.52,98.28,1,1,1.0
11,1,113.07,291.2,168.46,83.13,1,1,0.9123
11,2,348.8,219.73,99.13,56.47,1,1,0.7797
11,3,413.87,240.0,105.53,56.47,1,1,0.2659
11,4,581.33,168.53,53.27,35.14,1,1,1.0
11,5,428.8,289.07,149.27,92.73,1,1,1.0
11,6,716.8,134.4,35.13,19.13,1,1,0.3634
12,1,98.35,294.61,171.02,86.76,1,1,0.9116
12,2,341.12,222.29,100.84,57.32,1,1,0.7561
12,3,402.77,243.63,107.88,57.74,1,1,0.2914
12,4,576.85,169.17,54.34,36.63,1,1,1.0
12,5,444.59,282.67,143.5,90.38,1,1,1.0
12,6,714.24,134.61,36.41,20.2,1,1,0.265
13,1,83.63,298.03,173.58,90.38,1,1,0.8939
13,2,333.44,224.85,102.55,58.18,1,1,0.7343
13,3,391.68,247.25,110.23,59.03,1,1,0.2657
13,4,572.37,169.81,55.4,38.12,1,1,1.0
13,5,460.37,276.27,137.75,88.04,1,1,1.0
13,6,711.68,134.83,37.69,21.26,1,1,0.3231
14,1,68.91,301.44,176.14,94.01,1,1,0.8908
14,2,325.76,227.41,104.25,59.03,1,1,0.7144
14,3,380.59,250.88,112.57,60.31,1,1,0.2775
14,4,567.89,170.45,56.47,39.62,1,1,1.0
14,5,476.16,269.87,131.99,85.69,1,1,1.0
14,6,709.12,135.04,38.97,22.33,1,1,0.3484
15,1,54.19,304.85,178.7,97.64,1,1,0.8843
15,2,318.08,229.97,105.96,59.88,1,1,0.6962
15,3,369.49,254.51,114.92,61.58,1,1,0.2679
15,4,563.41,171.09,57.54,41.11,1,1,1.0
15,5,491.95,263.47,126.22,83.34,1,1,1.0
15,6,706.56,135.25,40.25,23.4,1,1,0.3507
16,1,39.47,308.27,181.26,101.26,1,1,0.8851
16,2,310.4,232.53,107.67,60.74,1,1,0.6794
16,3,358.4,258.13,117.27,62.87,1,1,0.2796
16,4,558.93,171.73,58.6,42.6,1,1,1.0
16,5,507.73,257.07,120.47,81.0,1,1,1.0
16,6,704.0,135.47,41.53,24.46,1,1,0.364
17,1,32.0,314.24,175.51,101.91,1,1,0.8616
17,2,302.72,234.67,110.23,61.8,1,1,0.6557
17,3,344.53,262.19,122.82,65.64,1,1,0.243
17,4,554.67,172.8,59.66,42.81,1,1,1.0
17,5,518.83,252.59,117.69,79.08,1,1,1.0
17,6,702.72,135.68,40.47,25.11,1,1,0.3413
18,1,24.53,320.21,169.75,102.55,1,1,0.8489
18,2,295.04,236.8,112.79,62.87,1,1,0.6362
18,3,330.67,266.24,128.36,68.41,1,1,0.2013
18,4,550.4,173.87,60.73,43.02,1,1,1.0
18,5,529.92,248.11,114.92,77.16,1,1,1.0
18,6,701.44,135.89,39.4,25.75,1,1,0.3386
19,1,17.07,326.19,163.98,103.18,1,1,0.842
19,2,287.36,238.93,115.35,63.94,1,1,0.6205
19,3,316.8,270.29,133.91,71.19,1,1,0.2065
19,4,546.13,174.93,61.8,43.24,1,1,1.0
19,5,541.01,243.63,112.15,75.24,1,1,1.0
19,6,700.16,136.11,38.33,26.38,1,1,0.3611
20,1,1.0,332.16,166.83,103.83,1,1,0.8175
20,2,279.68,241.07,117.91,65.0,1,1,0.6082
20,3,302.93,274.35,139.46,73.96,1,1,0.1908
20,4,541.87,176.0,62.86,43.45,1,1,1.0
20,5,552.11,239.15,109.37,73.32,1,1,1.0
20,6,698.88,136.32,37.27,27.03,1,1,0.4134
