1,1,194.13,150.4,82.07,66.07,1,1,1.0
1,2,80.0,68.27,46.87,35.13,1,1,1.0
1,3,290.13,62.93,51.14,40.47,1,1,1.0
2,1,197.55,153.39,83.98,67.13,1,1,1.0
2,2,81.07,68.91,46.44,35.34,1,1,1.0
2,3,286.72,62.08,50.49,39.61,1,1,1.0
3,1,200.96,156.37,85.91,68.2,1,1,1.0
3,2,82.13,69.55,46.02,35.56,1,1,1.0
3,3,283.31,61.23,49.85,38.76,1,1,1.0
4,1,204.37,159.36,87.83,69.27,1,1,1.0
4,2,83.2,70.19,45.59,35.77,1,1,1.0
4,3,279.89,60.37,49.22,37.91,1,1,1.0
5,1,207.79,162.35,89.74,70.33,1,1,1.0
5,2,84.27,70.83,45.16,35.98,1,1,1.0
5,3,276.48,59.52,48.57,37.05,1,1,1.0
6,1,211.2,165.33,91.67,71.4,1,1,1.0
6,2,85.33,71.47,44.74,36.2,1,1,1.0
6,3,273.07,58.67,47.93,36.2,1,1,1.0
7,1,215.04,168.32,93.59,74.17,1,1,1.0
7,2,86.19,71.89,45.8,37.06,1,1,1.0
7,3,269.87,57.6,48.36,35.56,1,1,1.0
8,1,218.88,171.31,95.51,76.94,1,1,1.0
8,2,87.04,72.32,46.87,37.91,1,1,1.0
8,3,266.67,56.53,48.78,34.92,1,1,1.0
9,1,222.72,174.29,97.43,79.72,1,1,1.0
9,2,87.89,72.75,47.94,38.76,1,1,1.0
9,3,263.47,55.47,49.21,34.28,1,1,1.0
10,1,226.56,177.28,99.35,82.49,1,1,1.0
10,2,88.75,73.17,49.0,39.62,1,1,1.0
10,3,260.27,54.4,49.64,33.64,1,1,1.0
11,1,230.4,180.27,101.27,85.26,1,1,1.0
11,2,89.6,73.6,50.07,40.47,1,1,1.0
11,3,257.07,53.33,50.06,33.0,1,1,1.0
12,1,234.88,183.89,104.89,87.19,1,1,1.0
12,2,90.67,73.6,50.06,41.53,1,1,1.0
12,3,254.93,52.48,48.79,32.79,1,1,1.0
13,1,239.36,187.52,108.52,89.11,1,1,1.0
13,2,91.73,73.6,50.07,42.6,1,1,1.0
13,3,252.8,51.63,47.51,32.57,1,1,1.0
14,1,243.84,191.15,112.15,91.02,1,1,1.0
14,2,92.8,73.6,50.07,43.67,1,1,1.0
14,3,250.67,50.77,46.22,32.36,1,1,1.0
15,1,248.32,194.77,115.77,92.95,1,1,1.0
15,2,93.87,73.6,50.06,44.73,1,1,1.0
15,3,248.53,49.92,44.95,32.15,1,1,1.0
16,1,252.8,198.4,119.4,94.87,1,1,1.0
16,2,94.93,73.6,50.07,45.8,1,1,1.0
16,3,246.4,49.07,43.67,31.93,1,1,1.0
17,1,258.77,203.31,123.88,99.56,1,1,1.0
17,2,95.15,74.67,51.56,45.8,1,1,1.0
17,3,244.27,48.64,43.45,31.93,1,1,1.0
18,1,264.75,208.21,128.36,104.26,1,1,1.0
18,2,95.36,75.73,53.05,45.8,1,1,1.0
18,3,242.13,48.21,43.24,31.93,1,1,1.0
19,1,270.72,213.12,132.84,108.95,1,1,1.0
19,2,95.57,76.8,54.55,45.8,1,1,1.0
19,3,240.0,47.79,43.03,31.93,1,1,1.0
20,1,276.69,218.03,137.32,113.64,1,1,1.0
20,2,95.79,77.87,56.04,45.8,1,1,1.0
20,3,237.87,47.36,42.81,31.93,1,1,1.0
21,1,282.67,222.93,141.8,118.34,1,1,1.0
21,2,96.0,78.93,57.53,45.8,1,1,1.0
21,3,235.73,46.93,42.6,31.93,1,1,1.0
22,1,288.85,229.12,148.63,120.89,1,1,1.0
22,2,97.92,80.0,56.68,45.59,1,1,1.0
22,3,234.24,46.51,41.53,31.08,1,1,1.0
23,1,295.04,235.31,155.45,123.45,1,1,1.0
23,2,99.84,81.07,55.83,45.37,1,1,1.0
23,3,232.75,46.08,40.46,30.23,1,1,1.0
24,1,301.23,241.49,162.28,126.02,1,1,1.0
24,2,101.76,82.13,54.97,45.16,1,1,1.0
24,3,231.25,45.65,39.4,29.37,1,1,1.0
25,1,307.41,247.68,169.11,128.57,1,1,1.0
25,2,103.68,83.2,54.12,44.95,1,1,1.0
25,3,229.76,45.23,38.33,28.52,1,1,1.0
26,1,313.6,253.87,175.93,131.13,1,1,1.0
