1,1,401.3,112.72,81.64,41.8,1,1,1.0
1,2,538.3,8.74,15.55,14.6,1,1,1.0
1,3,538.3,23.32,23.35,20.43,1,1,1.0
1,4,549.0,34.98,43.75,43.76,1,1,0.8714
1,5,531.5,66.08,36.95,34.03,1,1,1.0
1,6,592.7,57.33,37.95,33.06,1,1,1.0
1,7,768.6,118.55,76.75,55.41,1,1,0.9054
1,8,858.0,116.6,84.55,54.44,1,1,1.0
1,9,767.6,76.76,47.65,40.84,1,1,1.0
1,10,779.25,51.5,43.75,31.12,1,1,0.8451
1,11,704.45,46.64,39.85,35.01,1,1,1.0
1,12,665.6,25.26,24.3,24.32,1,1,1.0
1,13,684.05,20.4,23.35,20.43,1,1,1.0
1,14,652.0,16.52,24.3,19.46,1,1,1.0
2,1,403.73,113.04,81.48,41.97,1,1,1.0
2,2,538.0,8.91,16.05,14.93,1,1,1.0
2,3,538.15,23.64,23.65,20.92,1,1,1.0
2,4,549.65,35.47,44.05,44.24,1,1,0.8753
2,5,531.15,66.89,37.45,34.03,1,1,1.0
2,6,593.2,58.62,37.75,33.38,1,1,1.0
2,7,766.5,117.57,75.0,54.61,1,1,0.9001
2,8,855.55,116.11,83.45,54.61,1,1,1.0
2,9,766.3,76.28,47.35,40.03,1,1,1.0
2,10,778.95,51.34,43.6,31.77,1,1,0.8289
2,11,703.95,46.8,39.25,34.85,1,1,1.0
2,12,665.1,25.42,24.3,24.32,1,1,1.0
2,13,683.7,20.24,23.2,20.6,1,1,1.0
2,14,651.8,16.36,23.85,19.14,1,1,1.0
3,1,406.15,113.36,81.33,42.14,1,1,1.0
3,2,537.65,9.07,16.55,15.25,1,1,1.0
3,3,538.0,23.97,23.95,21.4,1,1,1.0
3,4,550.3,35.95,44.4,44.72,1,1,0.8794
3,5,530.85,67.69,37.9,34.04,1,1,1.0
3,6,593.7,59.92,37.6,33.71,1,1,1.0
3,7,764.35,116.6,73.25,53.8,1,1,0.8828
3,8,853.1,115.63,82.3,54.77,1,1,1.0
3,9,765.0,75.79,47.0,39.22,1,1,1.0
3,10,778.6,51.18,43.45,32.42,1,1,0.815
3,11,703.5,46.96,38.55,34.69,1,1,1.0
3,12,664.6,25.59,24.35,24.32,1,1,1.0
3,13,683.4,20.08,23.05,20.76,1,1,1.0
3,14,651.65,16.2,23.35,18.81,1,1,1.0
4,1,408.58,113.69,81.17,42.29,1,1,1.0
4,2,537.35,9.23,17.0,15.57,1,1,1.0
4,3,537.8,24.29,24.35,21.89,1,1,1.0
4,4,550.95,36.44,44.7,45.21,1,1,0.8829
4,5,530.55,68.5,38.4,34.04,1,1,1.0
4,6,594.15,61.22,37.45,34.03,1,1,1.0
4,7,762.25,115.63,71.45,52.98,1,1,0.8761
4,8,850.7,115.14,81.15,54.93,1,1,1.0
4,9,763.7,75.31,46.7,38.42,1,1,1.0
4,10,778.3,51.01,43.25,33.06,1,1,0.8031
4,11,703.0,47.13,37.9,34.52,1,1,1.0
4,12,664.15,25.75,24.3,24.32,1,1,1.0
4,13,683.1,19.92,22.85,20.92,1,1,1.0
4,14,651.5,16.03,22.85,18.49,1,1,1.0
5,1,411.01,114.01,81.0,42.46,1,1,1.0
5,2,537.0,9.39,17.5,15.9,1,1,1.0
5,3,537.65,24.62,24.65,22.38,1,1,1.0
5,4,551.6,36.92,45.05,45.7,1,1,0.8869
5,5,530.2,69.31,38.9,34.04,1,1,1.0
5,6,594.65,62.51,37.3,34.36,1,1,1.0
5,7,760.15,114.66,69.7,52.17,1,1,0.8817
