1,1,693.33,77.87,46.87,36.2,1,1,1.0
1,2,694.4,133.33,67.13,52.2,1,1,1.0
1,3,577.07,155.73,79.93,57.54,1,1,1.0
1,4,741.33,265.6,99.14,105.53,1,1,1.0
1,5,888.53,315.73,72.47,136.47,1,1,1.0
1,6,297.6,296.53,184.47,139.67,1,1,1.0
1,7,1.0,232.53,68.27,62.87,1,1,1.0
1,8,213.33,144.0,98.07,59.67,1,1,0.4825
1,9,249.6,154.67,106.6,65.0,1,1,0.5269
1,10,275.2,179.2,108.73,74.6,1,1,0.4809
1,11,274.13,102.4,71.4,46.87,1,1,0.9413
1,12,455.47,70.4,57.53,35.13,1,1,1.0
2,1,696.32,76.8,46.23,35.35,1,1,1.0
2,2,698.45,130.13,65.22,51.35,1,1,1.0
2,3,583.25,151.89,78.23,56.04,1,1,1.0
2,4,746.67,257.49,96.57,101.06,1,1,1.0
2,5,890.24,305.49,70.76,129.64,1,1,1.0
2,6,317.01,286.08,177.86,134.33,1,1,1.0
2,8,202.45,147.84,99.56,60.09,1,1,0.4636
2,9,234.45,160.43,110.66,66.49,1,1,0.5198
2,10,260.91,184.96,111.93,76.52,1,1,0.4905
2,11,263.25,105.81,73.11,47.08,1,1,0.9431
2,12,450.35,72.11,58.17,35.34,1,1,1.0
3,1,699.31,75.73,45.58,34.5,1,1,1.0
3,2,702.51,126.93,63.29,50.5,1,1,1.0
3,3,589.44,148.05,76.52,54.55,1,1,1.0
3,4,752.0,249.39,94.01,96.57,1,1,1.0
3,5,891.95,295.25,69.05,122.82,1,1,1.0
3,6,336.43,275.63,171.24,129.0,1,1,1.0
3,8,191.57,151.68,101.06,60.52,1,1,0.4484
3,9,219.31,166.19,114.7,67.98,1,1,0.513
3,10,246.61,190.72,115.14,78.44,1,1,0.4846
3,11,252.37,109.23,74.82,47.29,1,1,0.9449
3,12,445.23,73.81,58.81,35.56,1,1,1.0
4,1,702.29,74.67,44.95,33.64,1,1,1.0
4,2,706.56,123.73,61.37,49.64,1,1,1.0
4,3,595.63,144.21,74.81,53.06,1,1,1.0
4,4,757.33,241.28,91.46,92.09,1,1,1.0
4,5,893.65,285.01,67.35,115.99,1,1,1.0
4,6,355.84,265.17,164.63,123.67,1,1,1.0
4,8,180.69,155.52,102.55,60.95,1,1,0.4367
4,9,204.16,171.95,118.76,69.48,1,1,0.5065
4,10,232.32,196.48,118.33,80.36,1,1,0.4407
4,11,241.49,112.64,76.52,47.51,1,1,0.9468
4,12,440.11,75.52,59.45,35.77,1,1,1.0
5,1,705.28,73.6,44.31,32.79,1,1,1.0
5,2,710.61,120.53,59.46,48.79,1,1,1.0
5,3,601.81,140.37,73.11,51.56,1,1,1.0
5,4,762.67,233.17,88.89,87.62,1,1,1.0
5,5,895.36,274.77,65.64,109.16,1,1,1.0
5,6,375.25,254.72,158.02,118.33,1,1,1.0
5,8,169.81,159.36,104.04,61.37,1,1,0.4284
5,9,189.01,177.71,122.82,70.97,1,1,0.5003
5,10,218.03,202.24,121.53,82.28,1,1,0.4485
5,11,230.61,116.05,78.23,47.72,1,1,0.9489
5,12,434.99,77.23,60.09,35.98,1,1,1.0
6,1,708.27,72.53,43.66,31.94,1,1,1.0
6,2,714.67,117.33,57.53,47.94,1,1,1.0
6,3,608.0,136.53,71.4,50.07,1,1,1.0
6,4,768.0,225.07,86.33,83.13,1,1,1.0
6,5,897.07,264.53,63.93,102.34,1,1,1.0
6,6,394.67,244.27,151.4,113.0,1,1,1.0
6,8,158.93,163.2,105.54,61.8,1,1,0.4231
6,9,173.87,183.47,126.86,72.46,1,1,0.4942
6,10,203.73,208.0,124.74,84.2,1,1,0.4089
6,11,219.73,119.47,79.94,47.93,1,1,0.951
6,12,429.87,78.93,60.73,36.2,1,1,1.0
7,2,717.87,114.56,56.68,47.29,1,1,1.0
7,3,613.33,133.55,70.12,49.42,1,1,1.0
7,4,772.05,218.03,83.56,80.57,1,1,1.0
7,5,897.92,255.57,63.08,98.07,1,1,1.0
7,6,409.6,236.37,146.49,109.16,1,1,1.0
7,8,145.07,167.47,109.58,63.29,1,1,0.4068
7,9,155.09,189.44,131.99,75.03,1,1,0.4934
7,10,186.45,214.61,128.79,88.26,1,1,0.4347
7,11,206.72,123.09,81.64,49.0,1,1,0.9446
7,12,423.47,81.07,62.22,36.62,1,1,1.0
8,2,721.07,111.79,55.82,46.65,1,1,1.0
8,3,618.67,130.56,68.84,48.79,1,1,1.0
8,4,776.11,210.99,80.78,78.01,1,1,1.0
8,5,898.77,246.61,62.23,93.8,1,1,1.0
8,6,424.53,228.48,141.59,105.32,1,1,1.0
8,8,131.2,171.73,113.64,64.79,1,1,0.3941
8,9,136.32,195.41,137.11,77.59,1,1,0.4926
8,10,169.17,221.23,132.84,92.3,1,1,0.4825
8,11,193.71,126.72,83.34,50.07,1,1,0.938
8,12,417.07,83.2,63.72,37.05,1,1,1.0
9,2,724.27,109.01,54.97,46.02,1,1,1.0
9,3,624.0,127.57,67.56,48.15,1,1,1.0
9,4,780.16,203.95,78.01,75.45,1,1,1.0
9,5,899.63,237.65,61.37,89.54,1,1,1.0
9,6,439.47,220.59,136.68,101.48,1,1,1.0
9,8,117.33,176.0,117.7,66.28,1,1,0.3842
9,9,117.55,201.39,142.22,80.14,1,1,0.4918
9,10,151.89,227.84,136.9,96.36,1,1,0.5444
9,11,180.69,130.35,85.06,51.13,1,1,0.9315
9,12,410.67,85.33,65.21,37.48,1,1,1.0
10,2,727.47,106.24,54.12,45.37,1,1,1.0
10,3,629.33,124.59,66.28,47.5,1,1,1.0
10,4,784.21,196.91,75.24,72.89,1,1,1.0
10,5,900.48,228.69,60.52,85.27,1,1,1.0
10,6,454.4,212.69,131.77,97.64,1,1,1.0
10,8,103.47,180.27,121.74,67.77,1,1,0.3997
10,9,98.77,207.36,147.35,82.71,1,1,0.4911
10,10,134.61,234.45,140.95,100.42,1,1,0.6253
10,11,167.68,133.97,86.76,52.2,1,1,0.9251
10,12,404.27,87.47,66.7,37.9,1,1,1.0
11,2,730.67,103.47,53.26,44.73,1,1,1.0
11,3,634.67,121.6,65.0,46.87,1,1,1.0
11,4,788.27,189.87,72.46,70.33,1,1,1.0
11,5,901.33,219.73,59.67,81.0,1,1,1.0
11,6,469.33,204.8,126.87,93.8,1,1,1.0
11,8,89.6,184.53,125.8,69.27,1,1,0.4158
11,9,80.0,213.33,152.47,85.27,1,1,0.4905
11,10,117.33,241.07,145.0,104.46,1,1,0.69
11,11,154.67,137.6,88.46,53.27,1,1,0.9183
11,12,397.87,89.6,68.2,38.33,1,1,1.0
11,13,265.6,462.93,209.0,78.07,1,1,1.0
11,14,586.67,66.13,47.93,33.0,1,1,0.5603
12,2,733.44,100.91,52.63,43.66,1,1,1.0
12,3,639.36,119.04,63.51,45.16,1,1,1.0
12,4,791.68,184.53,70.55,67.99,1,1,1.0
12,5,901.76,212.69,59.24,77.59,1,1,1.0
12,6,481.49,199.25,122.6,89.96,1,1,1.0
12,8,74.45,188.8,129.22,70.97,1,1,0.4389
12,9,64.43,219.95,151.18,89.1,1,1,0.4797
12,10,96.43,250.24,150.33,104.89,1,1,0.7681
12,11,138.88,142.08,92.52,52.84,1,1,0.9189
12,12,392.32,91.95,68.63,38.97,1,1,1.0
12,13,278.83,443.95,212.41,97.05,1,1,1.0
12,14,582.19,67.84,48.78,32.57,1,1,0.5716
13,2,736.21,98.35,51.99,42.6,1,1,1.0
13,3,644.05,116.48,62.02,43.45,1,1,1.0
13,4,795.09,179.2,68.63,65.64,1,1,1.0
13,5,902.19,205.65,58.81,74.18,1,1,1.0
13,6,493.65,193.71,118.34,86.12,1,1,1.0
13,8,59.31,193.07,132.62,72.68,1,1,0.4608
13,9,48.85,226.56,149.91,92.95,1,1,0.4684
13,10,75.52,259.41,155.67,105.32,1,1,0.8571
13,11,123.09,146.56,96.58,52.41,1,1,0.9198
13,12,386.77,94.29,69.06,39.62,1,1,1.0
13,13,292.05,424.96,215.83,116.04,1,1,1.0
13,14,577.71,69.55,49.64,32.14,1,1,0.6484
14,2,738.99,95.79,51.34,41.53,1,1,1.0
14,3,648.75,113.92,60.52,41.75,1,1,1.0
14,4,798.51,173.87,66.7,63.29,1,1,1.0
14,5,902.61,198.61,58.39,70.76,1,1,1.0
14,6,505.81,188.16,114.07,82.28,1,1,1.0
14,8,44.16,197.33,136.04,74.39,1,1,0.4818
14,9,33.28,233.17,148.63,96.79,1,1,0.457
14,10,54.61,268.59,161.0,105.74,1,1,0.965
14,11,107.31,151.04,100.62,51.99,1,1,0.9206
14,12,381.23,96.64,69.48,40.25,1,1,1.0
14,13,305.28,405.97,219.24,135.03,1,1,1.0
14,14,573.23,71.25,50.49,31.72,1,1,0.6503
15,2,741.76,93.23,50.71,40.46,1,1,1.0
15,3,653.44,111.36,59.03,40.04,1,1,1.0
15,4,801.92,168.53,64.79,60.95,1,1,1.0
15,5,903.04,191.57,57.96,67.35,1,1,1.0
15,6,517.97,182.61,109.8,78.44,1,1,1.0
15,8,29.01,201.6,139.46,76.09,1,1,0.5141
15,9,17.71,239.79,147.34,100.62,1,1,0.445
15,10,33.71,277.76,166.33,106.17,1,1,0.9997
15,11,91.52,155.52,104.68,51.56,1,1,0.9219
15,12,375.68,98.99,69.91,40.89,1,1,1.0
15,13,318.51,386.99,222.65,154.01,1,1,1.0
15,14,568.75,72.96,51.34,31.29,1,1,0.6754
16,2,744.53,90.67,50.07,39.4,1,1,1.0
16,3,658.13,108.8,57.54,38.33,1,1,1.0
16,4,805.33,163.2,62.87,58.6,1,1,1.0
16,5,903.47,184.53,57.53,63.94,1,1,1.0
16,6,530.13,177.07,105.54,74.6,1,1,1.0
16,8,13.87,205.87,142.86,77.8,1,1,0.5496
16,9,1.0,246.4,147.2,104.47,1,1,0.437
16,10,12.8,286.93,171.67,106.6,1,1,1.0
16,11,75.73,160.0,108.74,51.13,1,1,0.9234
16,12,370.13,101.33,70.34,41.54,1,1,1.0
16,13,331.73,368.0,226.07,173.0,1,1,1.0
16,14,564.27,74.67,52.2,30.86,1,1,0.7349
17,2,747.09,88.75,49.22,38.54,1,1,1.0
17,3,661.76,106.24,56.68,37.91,1,1,1.0
17,4,807.47,158.29,62.44,57.54,1,1,1.0
