1,1,321.0127258300781,123.78795623779297,63.38043212890625,34.88080596923828,0.7657766342163086
1,2,143.89584350585938,269.38616943359375,73.14175415039062,76.4791259765625,0.45808637142181396
1,3,561.1067504882812,177.51878356933594,125.2950439453125,48.210479736328125,0.4349035322666168
1,4,144.3658905029297,269.27874755859375,73.19796752929688,76.697998046875,0.27541282773017883
1,5,562.1805419921875,177.35105895996094,94.610107421875,54.134124755859375,0.26756101846694946
1,6,646.9359741210938,185.23155212402344,37.9967041015625,24.054656982421875,0.2580711841583252
2,1,319.0790710449219,123.87174224853516,60.692230224609375,33.39855194091797,0.7158259153366089
2,2,146.92466735839844,270.9781188964844,73.89823913574219,77.294189453125,0.25030580163002014
2,3,551.3237915039062,174.75311279296875,130.86248779296875,50.450958251953125,0.5100444555282593
2,4,147.4799346923828,271.497802734375,73.014892578125,76.49502563476562,0.4722059369087219
3,1,316.90814208984375,124.0302963256836,56.64898681640625,31.085594177246094,0.657982349395752
3,2,150.10694885253906,273.1818542480469,75.60447692871094,79.11624145507812,0.2750411033630371
3,3,539.720458984375,173.00802612304688,134.4093017578125,51.987396240234375,0.3777567446231842
3,4,150.36822509765625,274.5343017578125,74.176025390625,77.68838500976562,0.5499399304389954
4,1,311.4855651855469,123.53076171875,56.412994384765625,30.799484252929688,0.7758020758628845
4,3,530.8993530273438,172.2609405517578,133.74468994140625,51.95109558105469,0.46660178899765015
4,4,152.59254455566406,277.63018798828125,75.15675354003906,78.7044677734375,0.45386436581611633
5,1,308.76763916015625,123.06644439697266,55.131591796875,29.98406219482422,0.5611664652824402
5,3,524.6463623046875,171.97576904296875,128.73236083984375,50.167694091796875,0.5135226249694824
5,4,156.53260803222656,280.417724609375,76.57763671875,80.37860107421875,0.36415305733680725
6,1,304.8683776855469,121.77884674072266,57.349365234375,31.193092346191406,0.5775097608566284
6,3,521.2940063476562,170.53964233398438,122.17425537109375,47.9229736328125,0.2939971685409546
6,4,158.33982849121094,280.9054870605469,78.34413146972656,82.2991943359375,0.4254385232925415
7,1,301.7423095703125,120.36956787109375,58.39984130859375,31.917343139648438,0.5719916820526123
7,4,160.99862670898438,283.4305114746094,78.73426818847656,82.68112182617188,0.34802448749542236
8,1,297.753173828125,119.9061050415039,59.56561279296875,32.758934020996094,0.68201744556427
8,4,162.7045135498047,285.5887451171875,81.02690124511719,85.03741455078125,0.40280681848526
9,1,296.3590393066406,119.8321533203125,57.653839111328125,31.882232666015625,0.5699931383132935
9,4,165.97743225097656,288.5911865234375,82.06915283203125,85.9942626953125,0.38436657190322876
9,3,497.9274597167969,164.91734313964844,119.25717163085938,47.07386779785156,0.5691502690315247
10,1,293.41522216796875,118.99332427978516,57.470062255859375,32.028160095214844,0.5397921204566956
10,4,168.94363403320312,291.5361022949219,83.93453979492188,88.04534912109375,0.3976731598377228
10,3,491.2014465332031,161.99095153808594,120.65896606445312,48.1683349609375,0.542719841003418
11,1,289.0710754394531,118.53883361816406,57.421722412109375,31.982757568359375,0.6242297887802124
11,4,173.363037109375,294.12939453125,84.66885375976562,88.98526000976562,0.41362032294273376
11,3,483.9256896972656,160.34030151367188,119.83584594726562,48.30842590332031,0.7302421927452087
12,1,287.5164489746094,118.41922760009766,54.204864501953125,30.12657928466797,0.5707641243934631
12,4,175.55296325683594,296.9404296875,86.78373718261719,91.47512817382812,0.4064795672893524
12,3,476.37139892578125,158.92068481445312,119.185302734375,48.56761169433594,0.7339760065078735
13,1,284.1620178222656,117.92682647705078,54.900299072265625,30.714317321777344,0.507770836353302
13,4,179.9256591796875,300.3772888183594,86.4664306640625,91.21554565429688,0.5244900584220886
13,3,471.9305114746094,158.36019897460938,114.93484497070312,47.27806091308594,0.7720510363578796
14,1,281.5660705566406,117.39361572265625,55.1602783203125,31.007980346679688,0.4777202606201172
14,4,183.4633026123047,302.96905517578125,87.47810363769531,92.29281616210938,0.5634129047393799
14,3,466.8143005371094,157.97425842285156,113.89089965820312,47.38896179199219,0.6538389325141907
15,1,278.25726318359375,116.9380111694336,54.853118896484375,30.943992614746094,0.5088748931884766
15,4,186.8313446044922,305.2791442871094,89.57408142089844,94.57199096679688,0.4685906767845154
15,3,460.64239501953125,157.4725799560547,113.06317138671875,47.34425354003906,0.675347626209259
16,1,277.60357666015625,116.73746490478516,50.51385498046875,28.303138732910156,0.5223356485366821
16,4,189.78585815429688,308.5168762207031,90.48281860351562,95.5550537109375,0.5611727833747864
16,3,454.6431884765625,155.7529296875,106.3304443359375,45.02830505371094,0.5892264246940613
16,13,187.97727966308594,306.7932434082031,90.48014831542969,97.632080078125,0.38782209157943726
17,1,278.2734680175781,116.79268646240234,47.03826904296875,26.18488311767578,0.4657626152038574
17,4,193.04733276367188,310.2367858886719,92.53890991210938,97.8028564453125,0.4364725947380066
17,3,446.7232360839844,152.71463012695312,108.39022827148438,46.28143310546875,0.6560381054878235
17,13,192.27011108398438,309.9942321777344,92.7210693359375,100.07669067382812,0.26145198941230774
18,1,277.7261047363281,116.56041717529297,44.413360595703125,24.58216094970703,0.3988904058933258
18,4,195.08489990234375,310.9886474609375,95.95205688476562,101.56869506835938,0.2622087299823761
18,3,443.0434875488281,150.25132751464844,104.05935668945312,44.5113525390625,0.7516496181488037
18,13,195.0217742919922,311.5354309082031,95.17430114746094,102.73385620117188,0.37752366065979004
19,1,272.2437438964844,116.501708984375,45.8736572265625,25.160659790039062,0.425701767206192
19,3,437.0348815917969,148.76431274414062,105.80618286132812,45.810882568359375,0.7877153754234314
20,1,269.2924499511719,116.46717834472656,46.24322509765625,25.098068237304688,0.37103471159935
20,3,433.1625061035156,147.46041870117188,103.61587524414062,45.31526184082031,0.7974725961685181
20,4,204.40968322753906,317.76361083984375,95.93620300292969,101.39505004882812,0.4733317792415619
21,1,267.33154296875,116.79603576660156,46.611053466796875,25.279449462890625,0.3011648952960968
21,3,430.6680603027344,147.807861328125,99.87808227539062,44.13679504394531,0.6634066700935364
21,19,206.75018310546875,320.5162048339844,99.0703125,105.89117431640625,0.3879735767841339
21,4,207.38229370117188,320.9728088378906,99.2178955078125,104.95751953125,0.42715516686439514
22,1,267.87176513671875,117.38846588134766,44.347320556640625,24.059120178222656,0.27014443278312683
22,3,423.7320556640625,147.02117919921875,96.544189453125,42.688201904296875,0.7231983542442322
22,19,209.88955688476562,324.6723327636719,102.21347045898438,109.26431274414062,0.39325734972953796
22,4,210.63034057617188,324.2049255371094,101.80642700195312,107.838623046875,0.37179771065711975
23,3,416.781005859375,146.18801879882812,95.13381958007812,42.06443786621094,0.7800350785255432
23,4,212.74996948242188,326.9828796386719,103.62774658203125,109.68057250976562,0.4465654194355011
