1,1,857.6,378.67,103.4,123.66,1,1,1.0
1,2,584.53,362.67,206.87,141.8,1,1,1.0
1,3,277.33,232.53,115.14,137.54,1,1,1.0
1,4,98.13,112.0,44.74,49.0,1,1,1.0
1,5,1.0,103.47,43.73,39.4,1,1,1.0
1,6,128.0,69.33,44.73,43.67,1,1,1.0
1,7,166.4,61.87,34.07,27.67,1,1,0.8643
1,8,372.27,77.87,56.46,31.93,1,1,0.5379
1,9,507.73,72.53,59.67,34.07,1,1,1.0
1,10,643.2,145.07,106.6,56.46,1,1,0.7802
2,2,601.39,372.48,216.04,141.16,1,1,1.0
2,3,282.24,239.36,118.76,143.08,1,1,1.0
2,4,100.05,113.92,45.8,48.57,1,1,1.0
2,5,1.0,105.17,45.44,40.04,1,1,1.0
2,6,129.92,70.19,45.16,44.52,1,1,1.0
2,7,168.53,62.72,34.07,28.09,1,1,0.8588
2,8,369.07,77.44,55.61,31.72,1,1,0.5833
2,9,502.83,71.47,58.6,33.64,1,1,1.0
2,10,634.88,143.15,104.04,55.4,1,1,0.7683
3,2,618.24,382.29,225.21,140.52,1,1,1.0
3,3,287.15,246.19,122.38,148.62,1,1,1.0
3,4,101.97,115.84,46.87,48.15,1,1,1.0
3,5,1.0,106.88,47.15,40.68,1,1,1.0
3,6,131.84,71.04,45.59,45.37,1,1,1.0
3,7,170.67,63.57,34.06,28.52,1,1,0.8535
3,8,365.87,77.01,54.76,31.51,1,1,0.4925
3,9,497.92,70.4,57.53,33.21,1,1,1.0
3,10,626.56,141.23,101.48,54.33,1,1,0.7622
4,2,635.09,392.11,234.39,139.88,1,1,1.0
4,3,292.05,253.01,126.02,154.18,1,1,1.0
4,4,103.89,117.76,47.94,47.72,1,1,1.0
4,5,1.0,108.59,48.85,41.32,1,1,1.0
4,6,133.76,71.89,46.01,46.23,1,1,1.0
4,7,172.8,64.43,34.07,28.95,1,1,0.8482
4,8,362.67,76.59,53.9,31.29,1,1,0.4286
4,9,493.01,69.33,56.47,32.79,1,1,1.0
4,10,618.24,139.31,98.92,53.26,1,1,0.7472
5,2,651.95,401.92,243.56,139.08,1,1,1.0
5,3,296.96,259.84,129.64,159.72,1,1,1.0
5,4,105.81,119.68,49.0,47.29,1,1,1.0
5,5,1.0,110.29,50.56,41.96,1,1,1.0
5,6,135.68,72.75,46.44,47.08,1,1,1.0
5,7,174.93,65.28,34.07,29.37,1,1,0.8426
5,8,359.47,76.16,53.05,31.08,1,1,0.4742
5,9,488.11,68.27,55.4,32.36,1,1,1.0
5,10,609.92,137.39,96.36,52.2,1,1,0.7847
6,2,668.8,411.73,252.73,129.27,1,1,1.0
6,3,301.87,266.67,133.26,165.26,1,1,1.0
6,4,107.73,121.6,50.07,46.87,1,1,1.0
6,5,1.0,112.0,52.27,42.6,1,1,1.0
6,6,137.6,73.6,46.87,47.93,1,1,1.0
6,7,177.07,66.13,34.06,29.8,1,1,0.8372
6,8,356.27,75.73,52.2,30.87,1,1,0.3974
6,9,483.2,67.2,54.33,31.93,1,1,1.0
6,10,601.6,135.47,93.8,51.13,1,1,0.7712
6,11,883.2,126.93,77.8,52.2,1,1,1.0
7,2,691.84,426.45,237.8,114.55,1,1,1.0
7,3,307.84,274.99,139.24,172.3,1,1,1.0
7,4,109.44,123.52,50.49,48.36,1,1,1.0
7,5,1.0,113.71,52.91,43.02,1,1,1.0
7,6,139.52,74.67,47.72,48.57,1,1,1.0
7,7,178.56,67.41,34.71,30.01,1,1,0.8104
7,8,352.43,74.45,52.41,31.08,1,1,0.453
7,9,478.08,66.56,53.48,31.72,1,1,1.0
7,10,592.85,133.12,92.74,51.35,1,1,0.7634
7,11,872.96,125.87,88.04,51.77,1,1,1.0
8,2,714.88,441.17,222.87,99.83,1,1,1.0
8,3,313.81,283.31,145.22,179.34,1,1,1.0
8,4,111.15,125.44,50.92,49.85,1,1,1.0
8,5,1.0,115.41,53.55,43.46,1,1,1.0
8,6,141.44,75.73,48.57,49.22,1,1,1.0
8,7,180.05,68.69,35.35,30.23,1,1,0.7839
8,8,348.59,73.17,52.62,31.3,1,1,0.4122
8,9,472.96,65.92,52.63,31.51,1,1,1.0
8,10,584.11,130.77,91.66,51.56,1,1,0.7123
8,11,862.72,124.8,98.28,51.35,1,1,1.0
9,2,737.92,455.89,207.93,85.11,1,1,1.0
9,3,319.79,291.63,151.18,186.38,1,1,1.0
9,4,112.85,127.36,51.35,51.35,1,1,1.0
9,5,1.0,117.12,54.19,43.88,1,1,1.0
9,6,143.36,76.8,49.43,49.85,1,1,1.0
9,7,181.55,69.97,35.98,30.44,1,1,0.7577
9,8,344.75,71.89,52.84,31.51,1,1,0.4037
9,9,467.84,65.28,51.77,31.29,1,1,1.0
