1,1,1.0,138.67,86.4,71.4,1,1,1.0
1,2,20.27,206.93,107.66,71.4,1,1,1.0
1,3,219.73,233.6,145.0,82.07,1,1,1.0
1,4,286.93,325.33,214.34,129.0,1,1,1.0
1,5,54.4,355.2,243.13,185.8,1,1,0.5033
1,6,243.2,130.13,126.87,62.87,1,1,0.51
1,7,135.47,97.07,65.0,42.6,1,1,1.0
1,8,449.07,125.87,121.53,75.66,1,1,1.0
1,9,728.53,235.73,191.94,94.87,1,1,0.7605
2,1,1.0,140.8,93.23,72.89,1,1,1.0
2,2,27.09,209.92,110.23,73.53,1,1,1.0
2,3,230.19,237.44,151.61,83.99,1,1,1.0
2,4,304.21,332.8,219.46,132.63,1,1,1.0
2,5,64.43,364.8,252.52,176.2,1,1,0.5494
2,6,235.09,129.07,124.1,64.36,1,1,0.4918
2,7,130.56,97.92,65.21,40.47,1,1,1.0
2,8,436.91,125.23,119.61,73.32,1,1,1.0
2,9,709.12,232.53,186.39,89.54,1,1,0.6767
3,1,1.0,142.93,100.05,74.39,1,1,1.0
3,2,33.92,212.91,112.79,75.66,1,1,1.0
3,3,240.64,241.28,158.23,85.91,1,1,1.0
3,4,321.49,340.27,224.58,136.25,1,1,1.0
3,5,74.45,374.4,261.91,166.6,1,1,0.6008
3,6,226.99,128.0,121.32,65.85,1,1,0.4902
3,7,125.65,98.77,65.43,38.34,1,1,1.0
3,8,424.75,124.59,117.69,70.97,1,1,1.0
3,9,689.71,229.33,180.84,84.2,1,1,0.5859
4,1,12.37,145.07,95.51,75.88,1,1,1.0
4,2,40.75,215.89,115.34,77.8,1,1,1.0
4,3,251.09,245.12,164.84,87.83,1,1,1.0
4,4,338.77,347.73,229.7,139.88,1,1,1.0
4,5,84.48,384.0,271.29,157.0,1,1,0.659
4,6,218.88,126.93,118.55,67.35,1,1,0.4684
4,7,120.75,99.63,65.64,36.2,1,1,1.0
4,8,412.59,123.95,115.77,68.62,1,1,1.0
4,9,670.29,226.13,175.3,78.87,1,1,0.4851
5,1,15.79,147.2,98.92,77.37,1,1,1.0
5,2,47.57,218.88,117.91,79.93,1,1,1.0
5,3,261.55,248.96,171.45,89.75,1,1,1.0
